SURVEY,CASE,YOB,age,HHINC,FAML1,IEXP,GEN,PINT1,PINT2,PINT3,WINT1,WINT2,WINT3,MINT1,MINT2,MINT3,RINT1,RINT2,RINT3,UATT1,UATT2,UATT3,UATT4,UATT5,TRST1,TRST2,TRST3,TRST4,PRSK1,PRSK2,PRSK3,PRSK4,ASEC1,ASEC2,ASEC3,ASEC4,NSEC1,NSEC2,NSEC3,CSEC1,CSEC2,CSEC3,CSEC4,PSEC1,PSEC2,PSEC3,PSEC4,DSEC1,DSEC2,DSEC3,PREP1,PREP2,PREP3,PREP4,PSZE1,PSZE2,PSZE3,PEOU1,PEOU2,PEOU3,PUSE1,PUSE2,PUSE3,PINV1,PINV2,PINV3,PTPS1,PTPS2,PTPS3,GPSS1,GPSS2,GPSS3,PPSS1,PPSS2,PPSS3,PINN1,PINN2,PINN3,SEFF1,SEFF2,SEFF3,PIPC1,PIPC2,PIPC3,PSEC_FS,ASEC_FS,NSEC_FS,PINN_FS,PINT_FS,PINV_FS,PIPC_FS,PPSS_FS,PREP_FS,PEOU_PS,PUSE_FS,RISK_FS,SEC_FS,SEFF_FS,TRUST_FS,UATT_FS,SECPUSE,SECPREP,SECRISK,SECTRUST,SECPEOU,SECUATT,SEFFPPSS,SEFFPREP,SEFFPINV,SEFFSEC,PINNPPSS,PINNPREP,PINNPINV,PINNSEC,PIPCPPSS,PIPCPREP,PIPCPINV,PIPCSEC,PREPTRUST,fs_FAML,fs_INN,fs_IPC,fs_PINV,fs_PPSS,fs_REP,fs_ASEC,fs_CSEC,fs_DSEC,fs_NSEC,fs_PSEC,fs_SEC,fs_TRUST,fs_PINT,fs_RINT,fs_WOM,ms_ASEC,ms_CSEC,ms_DSEC,ms_NSEC,ms_PSEC
2,188,1958,49,85000,5,3,1,5,5,5,6,6,6,3,3,4,6,6,6,6,6,5,6,5,3,4,5,5,2,2,2,1,4,6,4,6,4,4,5,6,6,6,2,4,6,6,5,4,5,5,7,6,6,4,6,7,6,6,6,6,2,6,4,6,6,7,6,6,4,6,6,6,6,5,6,6,4,4,4,3,3,5,7,7,0.061604292,-0.420836536,-0.421724072,0.2057,-0.2008,0.506,1.0648,0.0666,-0.1187,-0.164916388,-0.521107118,-0.45,-0.2597,-1.0119,-0.7929,0.0101,-0.862290072,-0.746656395,0.576124936,-0.773844304,-0.807655329,-0.726168107,-0.741335724,-0.337131959,-0.674506825,-0.262486666,-0.400298011,-0.411978946,-0.059123813,-0.496301935,0.090718218,-0.27034307,0.5315695,-0.435032872,-0.764581489,-0.4709,0.1366,1.1142,0.4794,0.0234,0.0922,-0.4304,-0.1826,-0.4942,-0.4557,0.1002,-0.2504,-0.7012,-0.2024,0.0786,0.2131,5.0000,5.0000,4.6667,4.3333,5.2500
2,189,1961,46,15,6,3,2,7,7,7,4,6,7,5,5,5,7,7,7,6,4,7,6,7,4,4,6,7,3,3,2,2,7,7,3,3,3,3,3,4,5,5,2,0,6,7,6,7,7,7,7,7,6,4,7,7,5,7,7,7,2,6,4,7,7,6,7,7,7,7,7,7,6,3,6,7,3,5,6,5,6,3,7,7,0.437815957,-0.101657254,-1.497061683,0.4784,1.013,0.8468,1.0648,-0.3552,0.1148,0.730204588,-0.521107118,0.1028,-0.0494,0.3887,0.0559,0.2579,-0.921059468,-0.550589,0.440298495,-0.686239912,0.176656971,-0.546375795,-0.652675778,-0.201403273,0.31847193,-0.383699102,-0.880836826,-0.265492185,0.332602242,-0.450144663,-0.602333069,0.070753706,0.984021217,-0.169347408,-0.518935775,0.196,0.402,1.1142,0.8374,-0.4517,0.3848,-0.43,-1.0307,1.4397,-1.3967,0.6527,-0.0128,0.1467,1.0107,0.7253,-0.0271,5.0000,4.0000,7.0000,3.0000,4.7500
2,191,1963,44,13000,7,4,2,7,7,7,7,7,7,1,1,1,1,1,2,7,6,6,7,7,4,4,5,6,4,3,2,1,7,0,4,5,5,6,6,6,6,1,4,4,4,4,3,3,2,3,7,7,7,4,7,7,7,7,6,6,1,7,7,6,6,4,7,7,7,7,7,7,7,4,4,6,5,7,5,5,5,5,7,7,-1.166957545,0.017660506,0.418788032,0.9991,1.013,-0.1972,1.0648,0.1218,0.3552,0.132502344,0.907140278,0.0341,-0.4818,-0.0232,-0.4003,0.7795,-0.646947151,-0.570645631,0.516695604,-0.737406648,-0.526710188,-0.718849456,-0.341633446,-0.147624707,-0.383487627,-0.501392191,-0.266620902,0.075939101,-0.675324641,-1.051619003,0.181416253,0.421930001,-0.402010449,-0.715626033,-0.570643951,0.863,1.0206,1.1142,-0.2184,-0.0644,0.6878,-0.0725,-1.096,-2.1494,0.4897,-1.1354,-1.0156,-0.3803,1.0107,-2.9094,0.9464,4.0000,4.2500,2.6667,5.6667,3.7500
2,192,1981,26,66000,7,3,2,7,7,7,6,6,7,1,1,1,6,5,5,6,5,4,5,5,7,7,6,6,2,2,2,2,6,6,6,6,5,5,5,2,7,4,4,6,6,5,4,5,5,5,7,7,7,6,5,4,4,7,7,7,1,7,7,6,6,5,6,6,5,6,6,6,7,7,6,4,3,3,3,4,3,5,6,5,0.082177388,0.310207685,0.012868798,-0.6661,1.013,0.0372,0.1344,0.8995,0.6887,0.730204588,0.907140278,-0.2261,0.2116,-1.0359,0.6809,-0.452,0.149625465,0.135335156,0.326842459,-0.29213818,0.336540447,-0.966712524,-1.087591942,-0.731245211,-0.36684432,-0.61805646,-0.421568805,-0.404891535,-0.265893926,-0.396183997,0.194796852,0.100012138,-0.307525799,-0.213990448,0.492305641,0.863,-0.7544,0.1021,0.0142,0.9104,0.6878,0.364,-0.7608,-0.2224,0.0094,0.0185,-0.0718,0.5753,1.0107,-0.3975,0.4709,6.0000,4.2500,5.0000,5.0000,5.2500
2,199,1958,49,45000,7,4,2,6,6,6,6,6,6,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,4,4,4,7,7,7,7,7,7,7,3,3,5,5,4,7,7,7,1.401008065,1.110530155,1.415509274,0.0677,0.4061,1.0811,1.0648,0.9719,0.8555,0.730204588,0.907140278,-0.9806,1.4589,-0.222,1.1371,1.0952,1.582514163,1.562796379,-1.350286163,1.692886019,1.100611938,1.896729346,-0.07867024,-0.068013691,-0.181879792,-0.323284033,0.281949557,0.097596151,0.119477553,0.030568105,1.578198849,1.152768189,1.295081771,1.736184625,1.206481263,0.863,-0.0564,1.1142,1.07,1.0415,0.6878,1.1622,1.4001,1.4397,1.4156,1.3874,1.5442,1.1023,0.4041,0.7253,0.2131,7.0000,7.0000,7.0000,7.0000,7.0000
2,201,1959,48,68000,4,6,1,7,7,7,7,3,2,6,6,6,7,7,7,5,5,4,6,5,1,2,2,1,6,7,7,5,7,6,7,6,6,6,4,5,4,6,3,1,4,3,4,5,5,5,7,5,6,7,7,6,7,5,6,5,1,7,7,5,5,5,1,1,1,3,5,3,7,1,4,4,6,6,7,7,7,7,6,6,-1.685619845,0.818990049,0.283390675,0.4819,1.013,-0.5379,0.4135,-0.511,0.148,-0.742438782,0.907140278,2.9432,-0.3003,1.1785,-2.9513,-0.4932,-0.438441339,-0.596984197,-0.234790506,-0.711425616,-1.324687526,-0.868662929,-0.97521132,-0.006268996,-1.114937638,-0.728236526,-1.065285646,-0.235476965,-0.805115129,-0.624231901,-0.824803603,-0.09497346,-0.631467498,-0.414999776,-1.493960941,-1.1378,0.5225,0.3959,-0.5764,-0.777,-0.2003,0.7611,-0.676,-0.2224,0.2366,-1.631,-0.4627,-3.0387,1.0107,0.7253,-1.2488,6.5000,4.5000,5.0000,5.3333,3.0000
2,202,1981,26,50000,7,6,1,1,7,6,2,6,6,2,2,2,2,4,4,6,6,6,7,6,6,5,5,6,2,3,3,4,6,6,6,6,3,3,3,6,5,3,2,3,3,3,2,0,3,3,1,1,1,1,1,1,1,2,2,2,1,6,6,6,6,5,6,6,7,6,6,6,5,6,5,5,6,6,6,7,7,4,7,4,-1.834582628,0.342025747,-1.356538052,0.7265,-0.3318,0.0372,0.2276,-0.2059,-4.0722,-3.745400289,0.313512398,0.597,-0.8512,0.9654,0.0514,0.4482,-0.915731573,-0.818649039,0.122940317,-0.948298768,-1.944622927,-0.999810941,-0.444030064,-6.429049556,-0.247167243,-1.361683768,-0.760875175,-5.075323368,-0.345477592,-1.238415396,-0.569361532,-2.787836008,-0.285817665,-0.629415138,-3.894441997,0.863,0.7551,0.233,0.0142,-0.2822,-4.1717,0.364,-1.1998,-1.2431,-1.3967,-1.9126,-1.2203,-0.1049,-0.3429,-1.5557,-0.7828,6.0000,4.0000,2.0000,3.0000,2.7500
2,203,1973,34,40000,7,5,2,4,7,4,7,7,7,1,1,1,7,7,7,7,7,7,7,7,5,5,5,7,1,1,1,1,7,7,4,7,5,5,5,7,7,7,7,4,4,4,4,4,7,7,7,7,7,4,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,5,5,3,3,3,6,3,3,-0.966754089,0.669767659,-0.013980893,0.0992,-0.1979,1.0811,-1.5403,-1.1112,0.3552,0.730204588,0.907140278,-0.9806,-0.0849,-1.2249,0.1066,1.0952,-0.190991467,-0.372154741,0.477982697,-0.688006924,0.154910368,-0.163459097,-0.120544588,-0.646301396,-1.288780189,-0.389490137,-1.339512887,-0.139955927,0.150560256,-0.403782062,-0.146840402,-0.974716716,-2.031161725,-0.490043614,-0.29672695,0.863,0.0969,-1.7591,1.07,-1.3003,0.6878,0.602,1.4001,0.6241,0.0094,-0.944,0.4602,0.1392,-0.189,0.7253,0.9464,6.2500,7.0000,6.0000,5.0000,4.0000
2,204,1982,25,45000,5,6,2,4,4,4,5,5,5,3,3,3,7,7,7,3,3,3,3,3,5,5,5,5,2,2,2,2,7,7,7,7,4,4,4,5,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,4,5,6,6,6,2,6,6,4,4,5,4,4,4,4,4,4,5,4,5,5,3,5,5,5,5,4,4,4,-0.513234582,1.14930689,-0.639410495,-0.0109,-0.8077,-1.1131,-0.889,-0.6277,-0.9538,-0.164916388,0.075650499,-0.2261,0.3101,-0.0232,-0.3412,-2.0785,-0.484908658,-1.713460706,0.284520421,-0.80237244,-0.968646968,-2.408254603,-0.797065508,-0.831998819,-0.685150201,-0.304370237,-0.885313308,-0.704793834,-0.68378316,-0.30464475,-0.721505,0.019795501,0.174402822,-0.693801462,-1.079671433,-0.4709,-0.0633,-1.0408,-1.1671,-0.7572,-0.9321,1.1622,-0.3171,-0.2224,-0.6936,-0.5437,-0.1091,-0.4257,-0.8089,0.7253,-0.5202,7.0000,5.0000,5.0000,4.0000,4.5000
2,207,1969,38,68000,7,5,2,4,4,4,5,5,5,1,1,1,7,7,7,7,7,7,7,7,7,6,6,6,1,1,1,1,6,6,6,6,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,5,0.637057136,0.323492139,0.026062047,1.5984,-0.8077,1.0811,0.5067,0.9719,0.8555,0.730204588,0.907140278,-0.9806,0.4807,1.1785,0.5667,1.0952,0.458765486,0.584202139,-0.191837789,-0.12213959,0.501385824,0.591329466,1.707870604,1.213830381,1.363851594,0.404601246,1.745322226,1.230635631,1.629899542,0.339064671,0.779316885,0.574342079,0.582488591,0.125604874,0.612879215,0.863,1.646,0.5267,1.07,1.0415,0.6878,0.364,0.5415,0.6087,0.0094,0.6103,0.5048,0.3767,-0.8089,0.7253,-0.5202,6.0000,6.0000,6.0000,5.0000,6.0000
2,208,1982,25,30000,7,4,2,7,7,7,7,7,7,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,3,2,1,1,7,7,7,7,7,7,7,4,5,5,5,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,1,7,4,4,4,4,7,7,7,7,7,7,7,7,7,6,5,4,4,3,3,4,7,6,1.401008065,1.110530155,1.415509274,0.3831,1.013,-1.3475,0.7857,0.9719,0.522,0.730204588,0.012003853,-0.4964,1.4589,-1.0119,1.1371,1.0952,-0.250740909,0.787612479,-0.62572708,1.692886019,1.100611938,1.896729346,-1.086302238,-0.635619938,0.547576325,-1.534084808,0.583476793,0.06248266,-1.329395721,0.458598652,1.178686296,0.469406397,-1.607705924,1.275756924,0.57564437,0.863,0.333,0.8205,-1.3997,1.0415,0.6878,1.1622,-0.4876,1.4397,1.4156,1.3874,1.0695,1.1023,1.0107,-3.1546,0.9464,7.0000,4.7500,7.0000,7.0000,7.0000
2,209,1929,78,0,2,5,2,6,6,6,6,6,6,7,7,7,7,7,7,6,6,6,6,6,4,4,4,4,2,2,2,2,4,4,4,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,3,4,4,6,3,3,2,6,6,6,2,6,6,6,6,5,6,6,6,6,6,6,7,7,7,3,3,3,4,4,4,5,5,3,-0.859281671,-0.951570298,0.738897764,-0.9108,0.4061,0.0372,-0.7959,0.9719,-1.4555,-0.164916388,0.075650499,-0.2261,-0.8314,-0.6241,-1.0804,0.3018,-0.847109543,-0.807207514,0.774983427,-0.319067813,-0.646126863,-0.946949233,-0.591607101,-0.255608122,-0.342218816,-0.133221693,-0.653511446,0.502398549,-0.251909922,0.30804627,-1.08526589,0.148470273,-0.524211173,0.034690097,-0.347983525,-2.4716,-0.987,-0.9099,0.0142,1.0415,-1.9564,-0.8099,-1.1757,-1.0534,0.7125,-0.944,-0.9126,-1.1898,0.4041,0.7253,0.2131,4.5000,4.0000,4.0000,6.0000,4.0000
2,210,1962,45,40000,7,5,2,5,5,5,5,4,5,2,2,2,6,6,6,6,6,4,5,4,5,5,6,6,3,3,2,2,6,6,4,6,4,5,4,4,4,6,4,2,5,4,4,5,4,6,7,6,6,6,6,7,7,4,5,5,2,6,5,6,6,6,5,6,5,6,5,6,7,5,6,6,5,6,7,7,7,5,2,5,-1.144760693,0.105562704,-0.434991314,0.7938,-0.2008,0.2716,-1.3544,0.4776,0.2148,-1.357456095,-0.22272831,0.1028,-0.536,1.1785,0.115,-0.428,-0.769227503,-0.644011542,0.490936698,-0.861898478,-1.539826858,-0.807036597,0.813509963,0.10892908,0.124456978,-1.070118553,0.240867869,-0.144044271,-0.083177312,-0.986204101,-1.501084478,-0.740492598,-0.910164095,0.051038405,-0.414260656,0.863,0.7914,-1.5962,0.2468,0.4353,0.0922,-0.0095,-0.6655,-0.1932,-0.4513,-1.0452,-0.5398,0.1012,-0.2024,0.0786,-0.7468,5.5000,4.5000,5.0000,4.3333,3.7500
2,211,1976,31,65000,7,7,2,4,4,4,7,7,7,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,6,6,6,4,7,7,1.401008065,1.110530155,1.415509274,-0.2835,-0.8077,1.0811,1.0648,0.9719,0.3552,0.730204588,0.907140278,-0.9806,1.4589,0.5776,1.1371,1.0952,1.582514163,0.39990431,-1.350286163,1.692886019,1.100611938,1.896729346,0.941335514,0.101692888,0.700638463,0.902385418,-0.053803028,-0.231769493,-0.22706991,-0.446046759,1.578198849,0.421930001,1.295081771,1.736184625,0.260131345,0.863,-0.3287,1.1142,1.07,1.0415,0.6878,1.1622,1.4001,1.4397,1.4156,1.3874,1.5442,1.1023,-0.8089,0.7253,0.9464,7.0000,7.0000,7.0000,7.0000,7.0000
2,212,1960,47,21000,7,3,1,2,1,2,5,1,4,1,1,1,7,7,7,7,7,4,7,4,7,7,7,7,1,1,1,1,7,7,4,7,7,7,7,7,7,7,4,7,7,7,7,4,7,7,7,7,7,6,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,6,6,6,7,4,7,7,5,6,4,6,6,1,7,2,1.323383799,0.648703888,1.367336075,1.0384,-2.2247,1.0811,-0.3305,0.3391,0.6887,0.730204588,0.907140278,-0.9806,1.1604,0.1515,1.1371,0.2202,1.239599646,0.926257706,-0.996782953,1.271631602,0.917756699,-0.009856765,-0.097286545,0.15749522,0.230352034,0.122822945,0.113915106,0.572485847,1.077318165,0.975308571,-0.575873031,-0.30427429,-0.486465022,-0.526241071,0.890968238,0.863,1.024,-0.3545,1.07,0.3289,0.6878,0.602,0.857,0.6241,1.4156,1.3874,1.1566,1.1023,-2.2286,0.7253,-1.6843,6.2500,6.2500,6.0000,7.0000,7.0000
2,213,1950,57,49000,5,7,2,4,5,5,5,5,5,6,6,7,7,7,7,5,4,6,4,6,3,4,4,5,2,2,2,2,6,6,6,6,7,7,7,5,4,6,3,2,4,4,4,4,4,4,2,4,4,3,2,1,1,6,5,6,2,6,6,3,4,3,7,7,7,4,4,4,5,2,4,2,2,6,7,7,7,6,4,5,-1.296759841,0.377032709,1.418643953,-0.7167,-0.389,-1.8602,-0.61,-1.122,-2.1363,-0.482514969,0.075650499,-0.2261,-0.2118,1.1785,-1.0253,-0.5142,-0.65050887,-2.064285214,0.508762771,-0.814807426,-1.13993789,-0.898515372,-2.080722855,-3.945594798,-3.139460802,-0.599867585,-0.419675521,0.397987112,0.448643275,-0.187136365,-0.752744961,0.057217158,0.177834535,-0.33932552,-0.233593795,-0.4709,-0.7285,-0.747,-1.9254,-1.3634,-2.1708,0.364,-0.676,-1.0534,1.4156,-1.2627,-0.4548,-0.9457,-0.3931,0.7253,-0.5202,6.0000,4.5000,4.0000,7.0000,3.5000
2,215,1979,28,35000,4,5,1,4,1,3,5,3,4,4,4,4,1,1,1,5,4,3,4,3,4,3,3,3,3,2,4,5,7,7,5,5,7,7,5,7,7,7,7,5,7,7,7,6,6,6,2,2,4,7,4,4,4,7,7,7,1,7,7,6,5,5,6,6,5,7,7,7,4,4,4,6,5,7,7,7,7,4,7,7,0.907683642,0.539733408,0.883611408,0.9991,-1.6329,-0.2595,1.0648,-1.1112,-1.9363,0.730204588,0.907140278,1.004,0.8415,1.1785,-1.6508,-1.3892,0.873249766,-3.820425747,1.164571654,-2.308217548,0.72240482,-2.417278987,-2.061181898,-3.60069038,-0.688690003,0.927940386,-2.353776379,-3.181026066,-0.758852523,0.548173858,-1.844501805,-2.925492962,-0.484720959,0.956183646,0.807566744,-1.1378,1.0206,1.1142,-0.2833,-1.3003,-2.7559,0.3661,1.4001,0.6087,0.9397,1.0688,0.9779,-1.9154,-1.638,-3.1546,-1.2312,6.0000,7.0000,6.0000,6.3333,6.5000
2,216,1932,75,17000,5,4,2,6,6,7,7,6,7,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,4,4,4,4,6,5,7,6,7,4,4,7,7,4,6,7,7,7,4,6,6,4,4,4,4,7,7,7,1,7,7,6,6,4,6,7,6,7,7,7,6,6,6,4,2,2,4,4,4,4,6,6,0.63013967,-1.321154379,0.654585771,-1.0488,0.6215,-0.1972,0.4135,0.2776,-0.6605,0.730204588,0.907140278,-0.9806,-0.3483,-0.6241,1.1371,1.0952,-0.493583372,-1.029191257,0.789918192,-0.857502532,-0.0064433,-0.514964237,-0.596292131,-0.317680064,-0.278570288,-0.30332289,-0.538857948,0.22104007,-0.078264431,0.0315267,-0.042685628,-0.749454127,-0.401046454,-0.444378852,-1.661131121,-0.4709,-1.18,0.3959,-0.2184,0.2609,-0.5509,-1.2325,-0.0787,1.4397,0.7081,0.5693,0.3088,1.1023,0.6133,0.7253,0.7198,4.0000,5.2500,7.0000,6.0000,6.0000
2,218,1958,49,40000,7,6,1,6,6,6,5,4,5,2,1,2,6,6,7,6,6,5,6,6,5,4,5,6,2,2,1,2,7,7,6,6,5,5,5,6,6,7,4,5,6,5,7,5,6,6,6,7,7,7,6,6,7,6,6,6,1,7,7,6,6,6,6,5,5,6,4,6,6,6,7,6,6,6,7,7,7,2,5,5,0.383327861,0.831636925,-0.002222904,0.9711,0.4061,0.2716,-0.2378,0.35,0.6749,-0.164916388,0.907140278,-0.4278,0.6394,1.1785,-0.2315,0.1538,0.641078832,0.471183055,0.002940642,-0.723472959,-1.06168759,-0.329111487,0.582637177,0.902381692,0.124456978,0.634795042,0.110308443,0.514667474,-0.051750451,0.288793786,-0.498128648,-0.225843657,-0.388354706,-0.380544099,-0.312236469,0.863,0.9878,-0.3225,0.2468,0.392,0.4734,0.7641,0.4346,0.3368,0.0094,0.4335,0.5217,-0.3419,0.4041,0.3239,-0.7468,6.5000,5.7500,5.6667,5.0000,5.7500
2,219,1981,26,75000,5,3,1,7,6,6,7,6,7,6,7,7,7,6,7,7,6,7,7,6,7,6,6,7,6,7,6,7,7,6,7,6,7,6,7,6,7,6,7,7,6,5,6,7,6,7,6,5,6,7,6,7,6,7,6,7,6,6,7,6,7,7,7,6,7,6,7,6,5,6,7,6,7,6,7,7,6,5,6,7,0.634219581,0.676351298,1.153674064,1.1484,0.5943,0.8028,0.6926,-0.061,-0.0326,0.412606007,-0.57741829,3.1893,0.824,0.9797,0.7906,0.7838,-1.244709808,-0.572795131,3.062257367,0.41396059,0.063967187,0.617454282,-0.209262497,-0.323120278,0.77366761,0.724043593,-0.587533701,-0.497330527,0.771183785,0.634842406,-0.267272287,-0.199772975,0.553956986,0.556370973,-0.526285384,-0.4709,1.1842,0.6896,0.7768,-0.0199,-0.4147,0.7611,0.9745,1.1747,1.1732,0.5607,1.0281,0.6592,0.5949,0.4944,0.7198,6.5000,6.5000,6.6667,6.6667,6.0000
2,220,1958,49,75000,7,3,2,7,7,7,7,7,7,1,1,1,7,7,7,5,6,7,7,7,7,7,7,7,1,1,1,1,7,7,4,7,4,4,7,4,7,7,4,7,7,7,7,7,4,7,7,7,7,4,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,5,6,4,6,2,7,7,1.329072699,0.65727877,0.00684779,0.6557,1.013,1.0811,1.0648,0.9719,0.3552,0.730204588,0.19355458,-0.9806,0.9874,0.1997,1.1371,0.5523,-0.084121778,0.164105733,-0.791905046,1.027487501,0.811780295,0.425639689,0.459269263,-0.055126552,0.283550358,0.100715275,0.844086572,-0.006446,0.699687999,0.420442133,1.578198849,0.421930001,1.295081771,1.140508464,0.260131345,0.863,0.5984,1.1142,1.07,1.0415,0.6878,0.602,0.3455,0.6447,0.0201,1.3874,0.9087,1.1023,1.0107,0.7253,0.9464,6.2500,5.5000,6.0000,5.0000,7.0000
2,222,1973,34,75000,6,6,1,5,5,5,6,5,5,3,3,3,6,6,6,6,6,5,5,6,6,5,6,4,3,3,3,3,6,6,4,5,4,4,4,5,5,5,3,4,5,5,4,5,5,5,7,7,6,7,7,7,7,5,5,5,3,5,5,6,6,6,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,3,5,5,-0.58014295,-0.113138051,-0.714154222,0.1665,-0.2008,0.2716,-0.2378,-0.4168,0.615,-1.060037363,-0.75583928,0.5283,-0.4291,-0.0232,-0.164,0.0074,-0.852511644,-0.430916209,0.318613708,-0.779018573,-1.463646105,-0.768777426,-0.668912577,-0.011795529,-0.229082764,-0.488280615,-0.818080495,0.029140651,-0.194367779,-0.545883608,-0.759208972,-0.235319831,-0.388354706,-0.338620512,-0.289550132,0.196,0.1331,-0.3225,0.2468,-0.5197,0.3848,-0.2208,-0.6791,-0.2224,-0.6936,-0.5176,-0.4956,-0.4253,-0.2024,0.0786,-0.2713,5.2500,4.5000,5.0000,4.0000,4.5000
2,223,1982,25,59000,7,4,2,5,5,7,6,6,6,4,4,4,4,4,5,6,5,4,4,5,5,5,5,5,2,2,2,2,5,5,4,4,7,4,4,5,6,5,4,4,4,4,6,6,4,4,7,7,7,7,7,6,7,6,6,5,2,5,5,6,6,5,5,5,5,7,7,7,6,6,6,4,4,3,5,5,0,3,5,3,-0.596654919,-0.784465842,-0.054259452,-0.4888,0.23,0.0372,-0.7959,0.2776,0.8555,-0.44502005,-0.517977381,-0.2261,-0.7207,-1.0174,-0.3412,-0.5985,-0.733873115,-0.617682055,0.727419472,-0.733244496,-0.815977502,-0.74534604,-0.824935126,-0.796024241,-0.365738026,0.082165951,-0.392297362,-0.314330726,-0.276026185,-0.116643174,-0.934172559,-0.775698866,-0.524211173,-0.03143499,-0.331951254,0.863,-0.558,-0.9099,0.0142,0.2609,0.6878,-0.8323,-0.2461,-0.5097,-0.0253,-0.5612,-0.5496,-0.4257,0.2159,-0.9694,0.2131,4.5000,5.0000,4.6667,5.0000,4.5000
2,225,1958,49,43000,6,1,2,7,7,7,4,4,4,1,1,1,7,7,7,4,4,6,4,5,4,4,5,6,4,1,1,1,7,7,7,7,4,4,4,4,7,7,4,4,7,7,7,0,7,7,7,7,7,4,7,7,7,7,7,7,1,7,4,7,7,4,4,4,4,4,4,4,7,4,7,4,4,4,7,7,7,4,4,4,0.810559447,1.225446625,-0.598404242,-0.2835,1.013,0.378,-0.889,0.3391,0.3552,0.730204588,0.012003853,-0.515,0.9785,1.1785,-0.4003,-0.8455,-0.372597215,0.159654816,-0.306056416,-0.921641632,0.80632833,-1.736538005,0.562915286,0.351051981,0.287361965,1.126658408,-0.313343242,-0.231769493,-0.267945665,-0.410661424,-1.021908768,-0.625541634,-0.759299339,-1.155288835,-0.570643951,0.196,-0.3287,-1.0408,0.3723,0.3289,0.6878,1.1622,0.3455,0.9936,-0.6936,0.9094,0.8181,-0.3803,1.0107,0.7253,-1.2536,7.0000,5.5000,4.6667,4.0000,6.2500
2,226,1973,34,80000,3,4,2,3,2,3,3,2,5,4,3,3,5,2,2,3,2,3,4,5,2,3,2,4,4,2,2,3,5,3,2,3,2,2,3,2,3,4,4,3,2,3,2,1,2,3,3,3,5,4,6,3,2,3,2,3,4,5,3,5,3,2,3,3,2,3,5,6,2,2,1,2,3,2,3,5,4,3,2,3,-2.117260953,-1.737814683,-1.887485339,-1.3607,-1.6178,-1.8346,-1.9125,-2.5723,-1.782,-3.167877894,-1.590458796,0.3082,-2.2039,-0.6481,-1.9967,-1.8125,1.407796791,1.428577861,0.216565181,2.549353194,2.710022044,1.779116063,-0.561077503,-0.188782308,0.209534188,0.401159073,1.280551022,1.5155092,1.681283865,2.307443924,2.045138931,2.066803369,2.303587981,3.102375392,1.221603382,-1.8047,-1.4489,-2.1837,-1.8691,-2.9925,-1.946,-1.7966,-1.7686,-2.6932,-1.8619,-2.1301,-2.3834,-1.9543,-1.6221,-1.9965,-1.6979,3.2500,3.2500,2.0000,2.3333,2.5000
2,228,1988,19,500000,0,5,2,5,5,6,5,6,5,1,1,1,4,4,4,7,7,7,7,7,6,6,6,6,4,0,4,4,7,7,7,7,6,6,6,7,7,7,7,4,6,6,6,6,6,6,7,7,7,6,7,7,7,7,7,7,3,6,6,7,7,7,4,4,4,6,6,6,7,5,5,6,5,5,5,5,6,4,3,4,0.23980074,1.182564603,0.754982803,0.5884,0.0146,1.0811,-1.2613,0.4052,0.6887,0.730204588,-0.162211401,0.5879,0.8667,0.1756,0.3979,1.0952,-0.654581565,0.681428498,0.800982489,0.008668479,0.737841845,1.106443301,-0.028487777,0.175533492,0.256951196,0.021111764,0.053211429,0.314451337,0.633279559,0.264493194,-1.364386905,-1.113716767,-1.674928976,-1.471800589,0.244998506,0,0.5622,-1.4654,1.07,0.3042,0.6878,1.1622,1.4001,0.6087,0.7125,0.2916,0.968,0.3383,0.0067,-1.2147,-0.2937,7.0000,7.0000,6.0000,6.0000,5.5000
